Age of Vehicle,Speed,Road Type,Traffic Conditions,Temperature,Wind Speed,NOx Emissions
28,55.703504,Rural,Moderate,10.35553577,15.56034864,1.830203453
2,19.28632921,Highway,Moderate,-4.239720752,8.681688773,1.697914797
19,39.86079453,Highway,Free flow,33.08699513,14.03885443,1.129080038
20,115.8689976,City,Heavy,16.51784523,11.71824997,0.596311252
20,59.94424773,City,Moderate,28.80262495,0.169365216,1.176900433
26,74.93838673,City,Free flow,13.92353104,6.315432642,0.141014833
9,5.222650635,Highway,Free flow,4.416672839,16.34602359,1.11431698
10,8.873675338,Highway,Heavy,-9.973607816,16.850776,1.627572633
6,119.6783433,Rural,Free flow,28.24791974,3.114346263,0.268227226
20,47.24378557,City,Heavy,10.14477533,11.61546465,0.181309259
17,29.47000419,Highway,Moderate,36.69704493,12.83180882,0.515415295
24,9.805770844,City,Heavy,2.985163003,8.722204337,1.539164519
12,15.70129249,Rural,Moderate,3.938340014,0.210414167,0.497767644
29,72.58541769,City,Moderate,33.49540227,1.808056752,0.354718289
18,50.87317019,City,Moderate,9.928392261,14.84088163,0.111687516
0,3.862817982,Highway,Moderate,26.75181583,6.490789645,0.267287525
20,4.852091462,Highway,Heavy,39.3543992,1.305575155,1.302001334
21,70.51508141,Highway,Heavy,6.312105125,5.42010678,0.67257574
15,89.78813897,Rural,Heavy,36.67637517,3.215669655,1.645995001
12,93.43167354,Rural,Heavy,8.791559822,14.89080344,1.918627461
20,3.103246025,Highway,Free flow,14.37646067,1.135599486,1.312209825
0,81.88773827,Highway,Free flow,23.52854244,7.534597203,0.179034648
6,118.6915653,Highway,Heavy,18.64535947,2.548656218,1.723250455
12,61.60826224,City,Free flow,0.941490271,17.24108995,1.919153976
22,4.713844661,City,Moderate,0.998649969,12.81913525,1.993946124
10,9.928087612,Rural,Free flow,34.62844176,5.168984577,0.30645942
10,105.3201316,Rural,Free flow,4.393500606,18.23884749,1.033910826
2,33.40012506,City,Free flow,-5.21950304,7.017742738,1.768981814
16,83.94843958,Highway,Free flow,39.60878976,13.56405588,1.055887216
14,10.4856075,Rural,Moderate,38.46790289,7.586909616,1.672454781
14,112.5702311,City,Heavy,-4.347715547,16.22446778,1.472943247
7,2.928981431,Highway,Free flow,14.58634818,0.01477411,1.651830172
15,79.65651443,Highway,Moderate,37.86729244,17.10234753,0.872557762
20,37.4487622,Highway,Heavy,21.22924523,3.085451935,0.903137467
22,106.1402497,City,Moderate,17.19288548,4.031730625,1.896072157
16,60.00855008,Highway,Free flow,38.9904401,12.67094791,0.314357732
23,109.9230623,Highway,Free flow,9.010296922,11.31839843,1.799666503
29,58.22867628,Rural,Moderate,15.23752656,8.330669747,1.213373522
11,95.56262722,Rural,Moderate,-9.084628459,9.297515408,0.719014176
8,67.23056694,Rural,Free flow,30.80181253,10.97844034,1.477998276
3,74.06555737,Rural,Heavy,-2.394032988,2.843877556,1.618241231
13,86.57887531,Rural,Moderate,24.31394332,17.93257904,1.409427501
10,88.12750514,City,Free flow,-2.474607525,16.0327491,1.937090672
1,90.05170186,City,Moderate,6.828802087,15.92561788,0.734208064
7,19.12780088,Rural,Heavy,21.722633,3.322874092,1.390561752
28,48.53797742,Highway,Heavy,0.398056595,10.89766422,1.660834776
19,46.53345834,Highway,Heavy,-4.995955255,18.55327419,0.50749119
15,110.6587311,Highway,Free flow,30.61571636,5.670592672,1.551885125
22,74.54878714,City,Moderate,19.21167749,12.90606822,1.271414313
1,52.92498267,Highway,Moderate,27.01841839,17.42834198,0.159872133
7,51.68351242,Highway,Moderate,10.849479,3.872310602,0.718024865
28,2.247138319,Highway,Free flow,7.536489209,16.10333313,1.512508769
15,113.1539994,Highway,Heavy,17.97354202,10.82510996,0.528696315
3,63.19181162,City,Heavy,36.18764021,10.46911676,1.091604683
15,67.94094501,City,Free flow,30.84704617,2.034686045,0.75740696
22,21.14794058,Highway,Heavy,-0.418056884,17.39453012,1.718889722
14,3.741703696,City,Free flow,36.71133742,7.935087921,0.918811913
6,62.80965925,City,Moderate,-4.485363248,12.06907516,1.221983255
25,62.50524549,City,Moderate,28.9233638,12.91003786,1.600790291
29,44.46351993,City,Free flow,10.00520173,6.292062269,1.887764515
17,115.8459572,City,Heavy,23.22441548,17.04934664,1.939454376
13,63.29836546,Rural,Moderate,16.77872336,19.06494137,1.921461439
6,10.73378981,Rural,Free flow,27.35995531,0.227970105,1.460252612
13,16.40769911,City,Free flow,0.521210513,13.76490681,0.940771522
24,40.19178636,City,Heavy,-5.525632437,1.009280629,1.638810249
7,101.6053347,Highway,Moderate,34.2642559,0.594102621,0.612251296
9,77.37128583,Highway,Heavy,-5.949952531,7.583710719,1.672144542
15,72.16406122,City,Moderate,23.47828641,19.42883006,1.689196415
2,23.60886269,Highway,Heavy,14.13275959,3.935900935,1.844412446
15,20.27767071,Rural,Free flow,-3.606571142,12.18438052,0.497329053
14,103.7539638,City,Moderate,34.1224089,4.251843969,1.90635755
29,85.56652752,Highway,Heavy,-1.269722476,10.00228228,1.787502913
12,49.71385363,City,Moderate,21.65586225,19.54225517,0.792085255
0,23.19230723,Rural,Moderate,-5.862761865,9.16837872,0.942244507
23,90.26663061,City,Heavy,24.41564163,1.340154954,0.494019918
20,69.68985316,Highway,Heavy,26.68879541,6.048058216,1.985723905
19,73.33853883,City,Moderate,0.747800931,12.64462742,0.565070392
16,28.26199423,City,Moderate,4.069573882,9.300979914,0.833695676
4,31.67923014,Rural,Free flow,-5.354127421,12.7565939,1.49275637
7,98.33601018,Highway,Heavy,-6.696310474,2.881996835,1.915210559
0,17.07587961,Rural,Free flow,19.51890323,7.779188052,0.109905474
0,106.9502176,Rural,Moderate,23.51768122,1.728970375,1.192889586
8,98.3356301,Highway,Free flow,9.242889895,13.38690275,0.141681796
6,5.850971855,Rural,Free flow,10.41993917,14.12841354,1.317649792
1,71.16179511,Highway,Moderate,7.941720947,12.47088337,0.497046351
3,86.18931239,City,Moderate,26.29947099,13.0052235,1.478926902
27,62.77834792,Highway,Moderate,-2.019566426,10.61861496,0.587968936
25,36.51560419,Rural,Moderate,35.16670319,14.821567,1.577336975
10,41.52204891,City,Heavy,6.468753765,10.44577732,1.588437231
12,28.22528691,City,Heavy,39.79825185,7.462973667,0.786513658
9,85.93942615,Highway,Moderate,3.362843984,8.616699062,1.23407508
18,52.47054008,Rural,Free flow,33.23544775,0.791130699,0.220895043
21,26.81643908,City,Heavy,25.00854446,16.15627197,0.852800218
4,101.6658488,City,Moderate,28.89851047,6.127055233,0.561140982
29,31.05137672,Rural,Moderate,34.89832461,10.13292208,1.931102563
13,62.24837229,Highway,Moderate,2.248370896,12.7150965,1.158014399
28,50.41236377,City,Heavy,14.98056845,15.45749183,0.536139938
20,105.2052819,Highway,Free flow,-2.081940786,0.905390748,0.399604832
4,26.76647456,Highway,Moderate,28.0711479,11.76486062,1.587860164
25,26.37026926,Rural,Moderate,-7.64130878,0.419572409,1.890304315
17,117.1508928,Highway,Free flow,0.250592877,8.260272495,1.275086861
26,63.89762482,City,Free flow,23.85956086,11.35615987,0.261287087
26,2.275966168,Rural,Moderate,28.87809631,8.990296705,1.068621579
22,110.1099341,Rural,Moderate,-9.599205406,0.943478101,0.296650527
20,103.7129712,Rural,Heavy,19.49156199,2.308747057,1.22925066
9,8.871403786,Highway,Heavy,32.63645114,4.148661343,1.000854131
7,2.317650595,Highway,Moderate,35.62599856,17.42301541,0.601636504
2,11.22156797,Highway,Free flow,7.445196999,10.75082815,0.425277594
23,33.16569853,City,Moderate,18.42993181,19.51704338,1.534586921
23,68.3876447,Highway,Free flow,16.91283606,2.098761353,0.368644224
12,100.5263092,Rural,Heavy,37.98868756,3.84753611,0.142948973
29,54.2999821,Highway,Free flow,37.50604619,12.61536167,0.547322539
15,36.21395661,Rural,Free flow,6.891381458,4.076213678,0.65697506
4,25.56560961,Rural,Moderate,-7.722566797,8.431052001,0.364497039
11,68.34691976,Highway,Free flow,2.971456871,8.920519909,1.976417569
21,44.98339196,City,Free flow,-0.501176887,7.665668866,1.294361447
17,90.82762525,Rural,Free flow,1.406201263,4.605237312,1.384317596
28,14.05128974,Rural,Free flow,-4.730204399,16.15379371,1.706555857
28,23.39567569,Rural,Heavy,-2.558404423,0.483482463,1.103433905
26,34.47904793,Highway,Free flow,4.707209804,18.79966064,1.143021041
4,84.57320749,Rural,Heavy,4.378198125,1.318670174,0.251677705
11,81.93148944,Highway,Heavy,-0.352269968,15.16473344,1.931185994
11,99.09803001,Highway,Heavy,-7.517953919,17.29776009,1.135753114
15,85.90399297,Rural,Moderate,33.79408697,16.06937264,0.604808396
9,20.09797032,City,Moderate,27.79127955,17.34158585,1.814606725
22,76.57672788,Rural,Moderate,12.56384338,7.602528253,0.358195232
22,22.44541964,Highway,Heavy,35.37569892,17.23638739,1.754864317
2,65.68650944,Rural,Moderate,39.1689151,6.749600047,1.405461562
27,17.29021933,Highway,Moderate,11.53290393,15.22816482,0.613567518
6,70.30787649,Rural,Moderate,-3.151519672,12.46203225,0.252640598
21,74.41368146,City,Free flow,35.34895066,15.84751101,0.279269811
23,33.63502334,City,Free flow,6.254542003,7.537389768,0.611143775
6,4.693869456,Highway,Heavy,23.58528748,8.104643852,0.655645636
21,23.37883949,City,Heavy,20.452084,6.528961309,0.400917777
24,32.20390258,City,Moderate,8.758638846,11.81213459,0.107382438
21,19.55761155,City,Free flow,-9.411409362,14.96272926,1.535563291
4,65.58673742,City,Heavy,20.03452994,7.682544058,0.37476058
14,15.40743786,Highway,Heavy,31.43258971,18.82137472,0.310295979
2,68.35415611,Rural,Heavy,7.864228407,3.047842585,1.209537075
24,98.85918142,Rural,Free flow,18.52076906,9.570619517,1.985604167
1,99.69354393,City,Free flow,11.9683443,1.000566391,1.840711987
10,97.62585749,Highway,Free flow,34.37476516,14.99627676,0.67795434
0,111.5028164,Highway,Heavy,16.0262569,5.366028609,0.879589
14,39.71434862,City,Moderate,10.00845617,13.15935637,1.365148533
15,58.98147087,Highway,Moderate,-3.927113916,10.38253212,1.173700268
8,26.66404957,Highway,Free flow,11.62001101,17.52647381,1.950552788
15,99.3002689,Highway,Moderate,19.74530171,2.815437328,0.666525573
28,46.13922977,City,Moderate,29.52230433,15.96652325,0.663918244
11,19.3507617,Highway,Free flow,19.19814507,11.5304499,0.861958113
5,69.14979001,Highway,Moderate,11.94936147,16.96809345,0.142653206
2,11.09519591,City,Moderate,32.12252856,12.59611196,0.91468922
21,72.05589758,Rural,Free flow,-0.218517565,16.10377328,0.63855657
2,87.79353832,Highway,Free flow,13.04476784,7.171652763,0.595150808
4,11.78958091,Highway,Moderate,29.74449779,9.31377127,0.276575902
5,98.74186866,Rural,Heavy,22.28760461,9.673751328,0.9556426
20,38.5982086,Rural,Free flow,-9.113323755,3.908090706,1.884792191
10,2.359510797,City,Heavy,29.02167282,0.774022948,0.856058499
15,34.54689289,Rural,Heavy,6.640580209,13.22362052,0.297988831
7,18.826995,Highway,Heavy,33.72527013,3.354389336,1.217190154
17,102.379487,Rural,Free flow,27.72707597,11.90436317,1.00771226
6,96.91316388,Highway,Heavy,33.30812455,14.27793645,0.937786908
19,8.946356982,Highway,Free flow,22.40632582,17.68718629,0.484779502
10,108.8172726,Rural,Heavy,3.209475538,3.650933902,0.791458804
5,15.48346762,City,Heavy,13.97975014,1.81751415,1.03826377
21,96.130542,City,Free flow,39.98361533,17.27730099,0.407796187
21,42.4925336,City,Moderate,36.65538104,5.970851978,1.615687192
4,84.70116742,City,Heavy,21.17707525,11.33823775,1.159064685
2,17.78449592,Rural,Moderate,32.95623641,4.268795608,0.248409128
2,115.9777991,Highway,Moderate,27.84653265,18.50330342,1.006456279
23,95.34410431,Rural,Free flow,10.35343701,11.41314482,1.986455841
17,98.43354728,Rural,Moderate,4.327960893,11.00890461,0.806182751
21,73.73507112,City,Heavy,38.47842683,6.848779074,1.31800353
18,39.2612331,Rural,Free flow,11.66115182,17.9072983,0.932925059
11,13.04512798,City,Free flow,-5.13440864,13.63673793,0.871392347
23,44.15067563,Rural,Heavy,29.46400212,15.41622944,1.302020661
21,66.70496302,City,Moderate,22.30544422,17.0111541,0.677037417
16,76.35754081,City,Heavy,1.323516201,17.33883652,1.282390477
27,90.14173938,Rural,Moderate,15.4170664,12.9039177,1.960069411
20,12.51603876,Highway,Moderate,6.220511751,17.20508127,1.709672523
9,43.49655731,Highway,Free flow,23.14056015,19.14781641,0.94139085
18,107.3959654,Rural,Free flow,-7.136188458,0.035877401,0.221724552
9,23.05214167,Rural,Moderate,7.644324535,6.829693846,0.116246927
20,118.5592934,Rural,Moderate,6.922825416,16.55966287,1.929558816
24,69.10152695,City,Free flow,3.816523882,1.133596773,0.919825182
9,98.72726655,City,Heavy,11.22128607,14.60321927,0.382912239
3,68.31493524,Highway,Free flow,24.86342549,17.28229387,0.830424086
0,102.0510674,Rural,Free flow,1.080500158,4.792837014,1.505635119
13,49.11147392,Highway,Moderate,5.691525302,7.091828643,1.690088292
14,45.42276522,Rural,Heavy,20.76181268,19.01053876,1.675489328
3,56.49489337,Rural,Heavy,-6.910570813,2.285466375,1.768235065
0,109.3573899,City,Free flow,-4.393514116,11.72560969,1.489736849
21,90.77094436,Rural,Free flow,8.159061298,4.693872134,1.279905362
12,32.6000168,Rural,Moderate,1.49523778,7.114046401,0.297357936
23,3.335134796,City,Free flow,38.09436691,11.18159841,0.527574695
21,32.58266706,Rural,Free flow,19.44450602,2.676855889,0.924706903
29,51.07012322,Rural,Heavy,10.79777408,6.595682843,1.557234904
23,21.98710403,City,Free flow,19.702366,19.87243326,0.992123107
17,70.20504578,Highway,Free flow,3.394215258,8.728105482,1.069262953
20,110.6149325,City,Moderate,24.98301887,17.40124836,1.433791675
23,25.68214407,City,Heavy,37.95748872,18.83645981,1.577442999
21,37.65794335,Highway,Heavy,36.58371991,7.152119873,1.331485944
11,89.50554544,Highway,Moderate,24.33530465,12.90802115,0.796059709
0,56.99027847,City,Moderate,2.729246739,17.35032694,0.350993693
2,48.45205085,Rural,Heavy,4.969995055,9.156544228,0.74810645
25,21.99876507,City,Heavy,0.693576833,2.525597082,0.545628439
6,40.45980154,Highway,Moderate,-1.012036824,0.054114493,0.466505128
21,43.01806478,Rural,Moderate,9.238532266,3.62914245,1.19343114
9,83.69856679,Highway,Moderate,35.34821147,1.854863712,1.632215133
17,75.95837643,City,Moderate,1.126346697,2.296209756,1.249818232
0,72.80327562,Rural,Moderate,26.48381886,11.25615823,1.978682092
6,57.69984679,Highway,Heavy,9.174587205,19.27192085,0.447125954
4,87.41720209,Rural,Free flow,19.12919315,16.73841759,1.586292417
5,29.63867943,Highway,Heavy,-3.358937703,19.65773602,0.977538333
17,86.46885217,Highway,Free flow,27.40509789,9.592992603,0.344896418
23,85.28047188,Highway,Heavy,-1.502956971,8.78595974,0.427298609
8,14.71799478,City,Moderate,-1.955232197,0.863365908,0.643464812
25,62.51953512,Highway,Heavy,22.93126106,16.44679144,0.591180127
22,87.58639974,City,Moderate,7.885985977,6.863299632,0.370078981
25,10.49840276,Rural,Heavy,16.83465349,9.368582056,0.412375251
18,34.12141223,City,Moderate,-2.075547054,16.44419243,0.625503387
6,103.1233915,Highway,Moderate,9.686059328,9.102613794,1.964025218
11,16.86718761,Rural,Free flow,16.86397979,4.291426898,0.623802345
3,64.18245211,Highway,Moderate,17.81671433,18.10687151,0.872701089
29,46.44148839,Highway,Moderate,22.4072241,16.08031572,0.756129837
4,74.47358927,Rural,Moderate,30.11125367,10.84365877,1.497490394
4,67.79883577,City,Heavy,10.7732281,19.79296418,1.648919535
19,51.62327455,Rural,Moderate,7.454976855,16.21786731,0.142996905
18,57.28378601,City,Moderate,33.5626862,2.749493067,0.830644779
28,73.63276057,Rural,Moderate,0.760321083,15.49798228,1.646472999
13,28.35452496,Rural,Moderate,-6.434135397,7.150425657,1.336642041
0,51.20709358,City,Free flow,13.19940244,16.97462194,1.573345783
29,34.11224316,City,Free flow,22.25971681,5.618926815,1.224921843
23,87.41055576,Rural,Moderate,-7.786114418,0.302922745,0.546967643
7,59.93131164,City,Heavy,37.9552546,11.91307881,0.575155932
16,96.3318345,Rural,Moderate,-1.275629451,9.443674195,1.912225041
8,100.0657512,Rural,Heavy,-9.725429957,7.961451104,0.265618642
3,7.417828054,Rural,Moderate,11.93608201,4.131853101,0.230853516
21,17.08493587,City,Moderate,-4.764076442,7.621074529,0.323339652
28,118.3129879,Highway,Heavy,-8.40704818,13.92105306,1.249176214
5,1.34532279,Highway,Heavy,-6.766038714,11.3724741,0.628367469
3,73.42217802,Highway,Moderate,4.021840856,1.921523212,0.847094105
15,11.54396326,Rural,Moderate,32.94392817,16.60309954,0.850250186
24,57.31963707,City,Free flow,18.3326505,10.67425498,0.57003497
28,62.30960132,Rural,Free flow,15.15293952,10.4819837,0.570546132
0,102.2650542,Rural,Moderate,26.44779827,5.15595249,1.612492961
24,1.311407876,Rural,Heavy,35.15048536,6.550605754,1.080546318
0,38.37614951,Highway,Free flow,27.18393681,18.03607401,0.621988837
15,13.05886824,City,Moderate,2.708808756,2.189102017,0.542381843
21,4.517404934,Rural,Moderate,26.10838418,1.457178451,1.644114796
13,61.37863057,Rural,Heavy,4.683565262,18.03015231,0.64103835
11,7.439992601,Highway,Moderate,-2.190315333,12.2155282,1.469893845
16,47.84991711,Rural,Free flow,3.466066011,5.926455229,0.20368825
9,72.54415513,City,Moderate,6.401599194,8.90377791,0.274432472
2,70.62503829,Rural,Moderate,24.85045886,18.21497125,1.355986613
19,34.28510938,Rural,Heavy,18.52072918,15.69881788,1.445032114
1,13.98528934,Highway,Moderate,1.410607864,7.746830789,0.869631101
20,118.2658794,Highway,Moderate,30.31264868,18.63188303,0.688952832
19,22.77647504,City,Moderate,13.44446472,8.807534816,0.535876154
10,75.59363528,City,Free flow,-6.876940582,7.329291056,1.047137425
23,18.52481895,Highway,Heavy,8.659394678,6.037405997,0.660537552
0,118.7102074,Highway,Heavy,23.37441358,15.40292256,0.257747878
1,39.20744287,Highway,Moderate,-9.972045305,16.97651096,0.392275362
2,106.7652328,Rural,Heavy,25.58877353,15.93765768,0.905320727
19,90.82801625,City,Heavy,32.5451916,5.473081926,1.358489506
27,56.92767827,City,Heavy,-9.653785147,9.758466425,0.440645886
24,81.77283186,Rural,Heavy,29.37154844,11.87626415,1.138333538
21,76.78077187,Rural,Heavy,7.82184167,15.26075808,0.914400196
16,61.60880808,City,Heavy,4.602095304,7.973750638,1.234687402
10,13.66868587,City,Free flow,39.61976844,3.331512174,1.969998464
20,42.40609868,Highway,Heavy,11.76856006,11.87727419,1.07986193
9,10.98650727,City,Moderate,6.447503539,9.19883295,0.714011616
25,12.30419775,Rural,Free flow,39.21546159,19.2361044,1.199640967
17,33.25714099,Highway,Moderate,4.581966102,12.32505378,1.241489642
23,28.9110711,City,Moderate,15.44964748,19.26153127,0.121420388
23,45.9435356,City,Heavy,16.62646494,3.139430974,0.869103855
26,17.40146009,Rural,Moderate,6.022031157,4.940168085,1.647984041
26,3.228498462,Rural,Free flow,10.66823737,10.46236264,0.640084934
20,70.60425099,Rural,Heavy,-6.547041052,2.820716391,0.602664339
7,89.9720791,Rural,Heavy,10.64601674,2.883469751,0.399021707
21,29.81575256,Highway,Moderate,2.306394083,6.548664759,0.578788292
15,7.73670536,Rural,Heavy,-6.161393917,18.10795041,1.635678364
14,118.5565465,Rural,Free flow,27.58263423,14.8387801,0.337405903
4,100.2612185,City,Heavy,15.97960881,4.036357477,0.293901362
22,105.641129,Rural,Heavy,33.56822062,4.412788854,0.429807595
14,60.15740399,Rural,Free flow,-8.7184575,9.528282902,0.400118526
24,15.25427628,City,Moderate,34.12446902,0.462292101,0.838469951
21,36.62487151,Rural,Heavy,5.293838097,5.949607736,0.556635829
7,48.2841594,City,Heavy,13.36472466,7.650543184,1.869483179
22,113.2206701,Rural,Heavy,10.17798079,11.80507597,0.361160971
11,29.79042378,City,Moderate,12.91087416,15.92580812,1.544271635
27,72.24379154,Highway,Free flow,-9.302223424,0.846545891,1.85870462
1,0.710104632,Rural,Free flow,39.50232702,9.23846473,1.254259747
24,7.42562535,Rural,Heavy,2.35206043,13.58807571,0.599556707
4,34.50714781,City,Free flow,-9.798586515,6.740634243,0.768108237
22,32.94776127,Highway,Heavy,-9.128726905,7.368025689,0.574359812
0,39.90340317,City,Free flow,1.156052052,6.432615058,1.312668878
0,68.94121194,Highway,Heavy,31.14055892,18.47105934,0.752359634
26,117.7265806,Rural,Heavy,-1.861150766,16.43250629,0.226235974
0,40.72292924,Rural,Free flow,1.552882952,8.096597032,1.442697594
21,29.39762591,City,Free flow,-7.851705707,17.18441008,0.356166998
7,67.59975046,Rural,Free flow,-1.806288857,5.044615097,1.212570612
19,109.83979,City,Free flow,36.29143107,9.982791073,1.320409695
1,83.20258199,Rural,Free flow,3.243299122,0.108273149,1.615636281
8,35.65663435,Rural,Free flow,-9.035328149,14.0933767,1.043057327
28,56.16008413,Highway,Heavy,6.894495439,17.70801543,1.965926586
19,106.7297748,Highway,Free flow,19.34319626,12.92017918,0.21794636
14,46.0424882,Highway,Heavy,12.10247586,3.624396485,1.111127907
27,19.0654817,Highway,Moderate,5.059875592,2.838727044,1.44363591
0,70.38046578,Highway,Heavy,-2.364360733,0.418296662,1.709474153
7,72.77734169,Highway,Free flow,0.95388199,13.04390696,1.410941726
25,50.15252483,Highway,Heavy,36.82655817,15.92918133,1.354502317
18,48.68527064,Rural,Moderate,-1.718712888,5.198858345,0.564585847
24,107.8107891,Rural,Moderate,-5.903730514,5.205673484,1.050489847
28,12.95170263,Rural,Heavy,19.98166652,3.3446778,0.344350917
16,91.30102229,Highway,Moderate,19.35512471,1.359492286,0.366671784
0,18.2166546,Highway,Moderate,30.0239882,17.78317745,1.527818934
17,92.11613786,Highway,Free flow,10.84916761,19.42488653,0.110030085
17,49.1612491,City,Moderate,12.60888305,10.6553897,0.529332543
4,79.35985928,City,Free flow,-3.561534205,4.65941664,0.947806823
4,26.97803287,City,Free flow,15.73092333,9.135623812,0.812309369
14,62.78792987,Highway,Heavy,-5.341602906,18.11846904,0.31873746
29,110.1331503,Highway,Moderate,29.89189346,17.18009922,1.456506334
11,27.09267152,City,Moderate,36.26319697,3.496130489,1.751661736
17,14.39703698,Highway,Free flow,16.56382675,6.816981834,1.794721414
15,10.88095807,Highway,Free flow,12.55907718,13.33817532,1.822650797
17,20.03672713,Highway,Heavy,19.92925153,13.18289382,0.329492657
28,32.88514703,City,Heavy,11.62149398,0.442251675,1.462677754
12,61.92734066,Highway,Moderate,33.14594623,15.43252969,1.30999914
24,93.27585429,City,Free flow,0.175415615,18.15055432,0.801403442
9,10.19204661,Rural,Moderate,29.96397116,1.35286579,1.378953513
4,63.25132116,City,Moderate,-1.926712169,14.43596383,0.64308765
27,39.21530221,Rural,Moderate,27.08892684,11.10985724,0.205823778
0,90.73788143,Highway,Free flow,-2.592601056,16.40047426,1.622831669
10,6.923186579,City,Moderate,39.22573887,1.485955867,1.155780289
23,61.06472884,City,Free flow,-4.616217197,14.77881368,0.406119635
23,67.51446015,Rural,Moderate,10.32324132,7.780588704,1.112459175
6,83.43632528,Rural,Free flow,23.84596704,2.578281788,0.603566657
19,44.1526334,Highway,Free flow,-2.836856374,17.75991746,1.428234497
20,32.57536607,City,Heavy,22.2493189,9.135198014,1.083648221
9,113.5440254,Rural,Moderate,35.4668459,2.760561241,0.82203002
15,102.8731963,Rural,Moderate,38.07386523,0.826327903,1.507263553
14,70.39601509,Rural,Free flow,5.246708261,1.197604148,0.984747303
25,72.26376956,City,Heavy,38.23512355,13.6571834,1.517048089
3,3.853414888,Rural,Heavy,23.05395488,10.47017937,1.3407702
8,65.58910929,Highway,Free flow,28.08427092,6.220109746,1.747654551
27,100.2487055,Rural,Moderate,19.72178505,6.658232665,1.277228883
22,88.06652893,Highway,Moderate,-0.793810245,12.56983405,1.570085805
14,98.4574898,Highway,Free flow,36.65373334,3.76859876,0.556829891
5,73.39308754,Rural,Free flow,7.872397738,1.402816391,0.953194874
11,4.872626635,Highway,Free flow,-5.863674618,5.47330473,0.702038097
28,27.89026132,Rural,Free flow,-0.975246713,3.983070145,0.915170418
26,98.15692127,Highway,Free flow,14.752183,12.38095043,0.778259629
19,68.98239755,Highway,Heavy,7.377572209,12.38492179,0.587884971
17,100.6196661,City,Free flow,22.0981062,11.38594444,1.412544345
26,20.95666377,Rural,Heavy,27.54909465,11.42649778,1.485921866
2,78.67812363,Rural,Heavy,13.66527929,1.985345148,0.972794795
0,28.96330258,Highway,Moderate,10.00694026,19.68917951,0.960925875
11,65.14996199,Rural,Heavy,17.68971991,13.19095241,0.675918953
29,28.35124882,Highway,Heavy,29.85139928,8.006363396,0.808560205
8,95.63346763,City,Heavy,36.78553175,16.5207562,1.766056513
26,12.0794598,Highway,Free flow,-4.55306192,18.8058166,1.394406177
14,26.91887025,Rural,Moderate,12.3583457,4.911747005,1.387995141
14,72.50638561,Rural,Free flow,-7.207775349,0.345473066,1.804364646
17,16.10799967,Rural,Moderate,36.42123506,6.474400617,1.188093741
1,89.97041188,Highway,Heavy,34.3182885,4.568569181,0.795915459
3,45.88093563,Highway,Heavy,29.31698763,9.697859507,0.890933398
1,89.42806237,City,Heavy,-7.701746013,11.57896921,1.111936953
25,100.8165797,Rural,Moderate,29.34320749,4.030758594,0.575041972
17,12.13464651,Highway,Free flow,15.28295185,11.64799077,0.757070492
20,37.06771228,Highway,Heavy,-0.37207874,11.90923658,0.570670086
10,77.19601992,City,Free flow,39.37478257,6.463960567,0.339306184
23,37.58603318,Rural,Heavy,9.414697663,17.88241874,1.239427774
29,15.09809615,City,Free flow,35.23922631,15.35402506,0.882959538
6,119.1629328,Rural,Free flow,15.92168729,0.756486439,1.498271671
17,6.686427837,City,Moderate,4.238045065,17.98021124,1.180627129
20,24.67536978,Rural,Heavy,0.063024228,10.32803151,1.650962645
4,14.64260744,City,Moderate,35.9621191,6.574714331,0.34270487
3,84.67038961,Rural,Free flow,36.77240775,14.98259147,0.381477965
20,34.89362219,Highway,Free flow,24.74265674,13.3326721,0.230215519
4,42.38486969,City,Heavy,30.91140037,8.833532527,1.248084025
15,25.57178174,Rural,Heavy,1.980691983,14.69352591,1.4214809
12,34.97377001,Rural,Heavy,33.25398556,7.145723973,0.866780951
3,80.22240581,City,Moderate,30.15671784,18.30698938,1.273794414
7,44.13795013,Highway,Free flow,18.95076757,9.964075937,1.254503636
12,60.69334501,Highway,Moderate,1.016272672,12.47709266,0.84357227
22,75.26543029,City,Free flow,27.98128172,7.288527637,0.412958641
21,67.06917442,City,Free flow,29.76196089,14.95499263,0.5741091
4,75.46188541,Highway,Free flow,21.19122007,1.749599056,1.107015676
12,29.31058676,Rural,Heavy,11.79080595,14.00041825,1.738648631
28,59.29032519,Rural,Heavy,16.54815202,8.857830232,0.894130784
7,39.97468371,Rural,Moderate,30.29860111,12.37434277,1.50622873
27,21.67230075,Rural,Moderate,11.10263938,19.21532062,0.7361851
20,39.91634963,Highway,Heavy,22.94199223,6.993336382,1.628487984
28,5.564180258,City,Free flow,39.29701349,6.035926157,1.974413632
21,13.11449255,Highway,Free flow,34.04275141,19.12722189,0.179077928
28,104.6110236,Highway,Moderate,-4.09240904,4.432024402,1.412698575
18,74.35796178,City,Free flow,-9.10565292,10.45555217,0.722395909
22,66.88939892,Highway,Heavy,2.807522113,13.3700257,0.98273261
0,71.27781468,City,Free flow,-6.24560439,11.25145307,0.220817341
13,77.8398567,City,Moderate,34.97685402,15.56401447,1.966897391
14,56.12837844,Highway,Free flow,26.38197429,17.72519634,0.15547654
16,47.45850314,Highway,Heavy,9.073789598,1.709155187,1.116630969
26,100.9130429,Rural,Free flow,-5.155065428,14.19923425,0.348372887
